Comune,CODISTAT,provincia,inizioIntervallo,fineIntervallo,classeEta,Target,Vaccinati
Santa Teresa di Riva,083089,Messina,2020-12-28,2021-06-29,20-29,981,356
Santa Teresa di Riva,083089,Messina,2020-12-28,2021-06-29,30-39,1146,412
Santa Teresa di Riva,083089,Messina,2020-12-28,2021-06-29,40-49,1302,558
Santa Teresa di Riva,083089,Messina,2020-12-28,2021-06-29,50-59,1479,756
Santa Teresa di Riva,083089,Messina,2020-12-28,2021-06-29,60-69,1341,753
Santa Teresa di Riva,083089,Messina,2020-12-28,2021-06-29,70-79,892,577
Santa Teresa di Riva,083089,Messina,2020-12-28,2021-06-29,>80,714,513
Furnari,083028,Messina,2020-12-28,2021-06-29,12-19,236,36
Furnari,083028,Messina,2020-12-28,2021-06-29,20-29,394,127
Furnari,083028,Messina,2020-12-28,2021-06-29,30-39,515,179
Furnari,083028,Messina,2020-12-28,2021-06-29,40-49,527,222
Furnari,083028,Messina,2020-12-28,2021-06-29,50-59,618,295
Furnari,083028,Messina,2020-12-28,2021-06-29,60-69,532,297
Furnari,083028,Messina,2020-12-28,2021-06-29,70-79,401,269
Furnari,083028,Messina,2020-12-28,2021-06-29,>80,262,188
Pace del Mela,083064,Messina,2020-12-28,2021-06-29,12-19,470,82
Pace del Mela,083064,Messina,2020-12-28,2021-06-29,20-29,652,212
Pace del Mela,083064,Messina,2020-12-28,2021-06-29,30-39,763,239
Pace del Mela,083064,Messina,2020-12-28,2021-06-29,40-49,945,369
Pace del Mela,083064,Messina,2020-12-28,2021-06-29,50-59,971,520
Pace del Mela,083064,Messina,2020-12-28,2021-06-29,60-69,737,429
Pace del Mela,083064,Messina,2020-12-28,2021-06-29,70-79,587,376
Pace del Mela,083064,Messina,2020-12-28,2021-06-29,>80,401,296
Alì Terme,083003,Messina,2020-12-28,2021-06-29,12-19,169,22
Alì Terme,083003,Messina,2020-12-28,2021-06-29,20-29,268,84
Alì Terme,083003,Messina,2020-12-28,2021-06-29,30-39,282,75
Alì Terme,083003,Messina,2020-12-28,2021-06-29,40-49,308,122
Alì Terme,083003,Messina,2020-12-28,2021-06-29,50-59,357,164
Alì Terme,083003,Messina,2020-12-28,2021-06-29,60-69,336,184
Alì Terme,083003,Messina,2020-12-28,2021-06-29,70-79,244,168
Alì Terme,083003,Messina,2020-12-28,2021-06-29,>80,193,143
Castelmola,083015,Messina,2020-12-28,2021-06-29,12-19,55,10
Castelmola,083015,Messina,2020-12-28,2021-06-29,20-29,94,28
Castelmola,083015,Messina,2020-12-28,2021-06-29,30-39,118,39
Castelmola,083015,Messina,2020-12-28,2021-06-29,40-49,189,72
Castelmola,083015,Messina,2020-12-28,2021-06-29,50-59,159,84
Castelmola,083015,Messina,2020-12-28,2021-06-29,60-69,164,76
Castelmola,083015,Messina,2020-12-28,2021-06-29,70-79,119,74
Castelmola,083015,Messina,2020-12-28,2021-06-29,>80,85,54
Savoca,083093,Messina,2020-12-28,2021-06-29,12-19,117,16
Savoca,083093,Messina,2020-12-28,2021-06-29,20-29,162,58
Savoca,083093,Messina,2020-12-28,2021-06-29,30-39,250,84
Savoca,083093,Messina,2020-12-28,2021-06-29,40-49,246,87
Savoca,083093,Messina,2020-12-28,2021-06-29,50-59,275,136
Savoca,083093,Messina,2020-12-28,2021-06-29,60-69,231,146
Savoca,083093,Messina,2020-12-28,2021-06-29,70-79,133,78
Savoca,083093,Messina,2020-12-28,2021-06-29,>80,99,58
Tortorici,083099,Messina,2020-12-28,2021-06-29,12-19,457,45
Tortorici,083099,Messina,2020-12-28,2021-06-29,20-29,597,174
Tortorici,083099,Messina,2020-12-28,2021-06-29,30-39,757,210
Tortorici,083099,Messina,2020-12-28,2021-06-29,40-49,773,251
Tortorici,083099,Messina,2020-12-28,2021-06-29,50-59,909,414
Tortorici,083099,Messina,2020-12-28,2021-06-29,60-69,774,470
Tortorici,083099,Messina,2020-12-28,2021-06-29,70-79,567,363
Tortorici,083099,Messina,2020-12-28,2021-06-29,>80,535,378
Castell'Umberto,083014,Messina,2020-12-28,2021-06-29,12-19,231,30
Castell'Umberto,083014,Messina,2020-12-28,2021-06-29,20-29,288,90
Castell'Umberto,083014,Messina,2020-12-28,2021-06-29,30-39,372,82
Castell'Umberto,083014,Messina,2020-12-28,2021-06-29,40-49,416,133
Castell'Umberto,083014,Messina,2020-12-28,2021-06-29,50-59,417,188
Castell'Umberto,083014,Messina,2020-12-28,2021-06-29,60-69,410,222
Castell'Umberto,083014,Messina,2020-12-28,2021-06-29,70-79,302,185
Castell'Umberto,083014,Messina,2020-12-28,2021-06-29,>80,247,196
Itala,083036,Messina,2020-12-28,2021-06-29,12-19,113,10
Itala,083036,Messina,2020-12-28,2021-06-29,20-29,162,50
Itala,083036,Messina,2020-12-28,2021-06-29,30-39,185,54
Itala,083036,Messina,2020-12-28,2021-06-29,40-49,222,57
Itala,083036,Messina,2020-12-28,2021-06-29,50-59,227,97
Itala,083036,Messina,2020-12-28,2021-06-29,60-69,204,109
Itala,083036,Messina,2020-12-28,2021-06-29,70-79,149,99
Itala,083036,Messina,2020-12-28,2021-06-29,>80,111,64
Gaggi,083029,Messina,2020-12-28,2021-06-29,12-19,216,23
Gaggi,083029,Messina,2020-12-28,2021-06-29,20-29,323,103
Gaggi,083029,Messina,2020-12-28,2021-06-29,30-39,447,119
Gaggi,083029,Messina,2020-12-28,2021-06-29,40-49,445,159
Gaggi,083029,Messina,2020-12-28,2021-06-29,50-59,505,199
Gaggi,083029,Messina,2020-12-28,2021-06-29,60-69,408,211
Gaggi,083029,Messina,2020-12-28,2021-06-29,70-79,249,150
Gaggi,083029,Messina,2020-12-28,2021-06-29,>80,161,115
Scaletta Zanclea,083094,Messina,2020-12-28,2021-06-29,12-19,129,9
Scaletta Zanclea,083094,Messina,2020-12-28,2021-06-29,20-29,200,49
Scaletta Zanclea,083094,Messina,2020-12-28,2021-06-29,30-39,228,44
Scaletta Zanclea,083094,Messina,2020-12-28,2021-06-29,40-49,222,75
Scaletta Zanclea,083094,Messina,2020-12-28,2021-06-29,50-59,301,132
Scaletta Zanclea,083094,Messina,2020-12-28,2021-06-29,60-69,315,156
Scaletta Zanclea,083094,Messina,2020-12-28,2021-06-29,70-79,205,120
Scaletta Zanclea,083094,Messina,2020-12-28,2021-06-29,>80,171,105
Alì,083002,Messina,2020-12-28,2021-06-29,12-19,47,4
Alì,083002,Messina,2020-12-28,2021-06-29,20-29,66,14
Alì,083002,Messina,2020-12-28,2021-06-29,30-39,100,27
Alì,083002,Messina,2020-12-28,2021-06-29,40-49,81,23
Alì,083002,Messina,2020-12-28,2021-06-29,50-59,93,39
Alì,083002,Messina,2020-12-28,2021-06-29,60-69,99,56
Alì,083002,Messina,2020-12-28,2021-06-29,70-79,67,40
Alì,083002,Messina,2020-12-28,2021-06-29,>80,59,32
Fiumedinisi,083021,Messina,2020-12-28,2021-06-29,12-19,107,6
Fiumedinisi,083021,Messina,2020-12-28,2021-06-29,20-29,143,23
Fiumedinisi,083021,Messina,2020-12-28,2021-06-29,30-39,171,26
Fiumedinisi,083021,Messina,2020-12-28,2021-06-29,40-49,138,28
Fiumedinisi,083021,Messina,2020-12-28,2021-06-29,50-59,204,67
Fiumedinisi,083021,Messina,2020-12-28,2021-06-29,60-69,160,67
Fiumedinisi,083021,Messina,2020-12-28,2021-06-29,70-79,115,64
Fiumedinisi,083021,Messina,2020-12-28,2021-06-29,>80,117,76
Ustica,082075,Palermo,2020-12-21,2021-06-29,12-19,81,37
Ustica,082075,Palermo,2020-12-21,2021-06-29,20-29,121,106
Ustica,082075,Palermo,2020-12-21,2021-06-29,30-39,143,132
Ustica,082075,Palermo,2020-12-21,2021-06-29,40-49,182,165
Ustica,082075,Palermo,2020-12-21,2021-06-29,50-59,199,198
Ustica,082075,Palermo,2020-12-21,2021-06-29,60-69,189,184
Ustica,082075,Palermo,2020-12-21,2021-06-29,70-79,158,137
Ustica,082075,Palermo,2020-12-21,2021-06-29,>80,106,97
Palazzo Adriano,082052,Palermo,2020-12-21,2021-06-29,12-19,124,62
Palazzo Adriano,082052,Palermo,2020-12-21,2021-06-29,20-29,220,176
Palazzo Adriano,082052,Palermo,2020-12-21,2021-06-29,30-39,210,152
Palazzo Adriano,082052,Palermo,2020-12-21,2021-06-29,40-49,236,198
Palazzo Adriano,082052,Palermo,2020-12-21,2021-06-29,50-59,303,250
Palazzo Adriano,082052,Palermo,2020-12-21,2021-06-29,60-69,287,285
Palazzo Adriano,082052,Palermo,2020-12-21,2021-06-29,70-79,173,190
Palazzo Adriano,082052,Palermo,2020-12-21,2021-06-29,>80,206,176
Giuliana,082039,Palermo,2020-12-21,2021-06-29,12-19,113,55
Giuliana,082039,Palermo,2020-12-21,2021-06-29,20-29,173,126
Giuliana,082039,Palermo,2020-12-21,2021-06-29,30-39,190,143
Giuliana,082039,Palermo,2020-12-21,2021-06-29,40-49,217,171
Giuliana,082039,Palermo,2020-12-21,2021-06-29,50-59,244,213
Giuliana,082039,Palermo,2020-12-21,2021-06-29,60-69,264,239
Giuliana,082039,Palermo,2020-12-21,2021-06-29,70-79,187,185
Giuliana,082039,Palermo,2020-12-21,2021-06-29,>80,243,230
Isnello,082042,Palermo,2020-12-21,2021-06-29,12-19,93,30
Isnello,082042,Palermo,2020-12-21,2021-06-29,20-29,120,91
Isnello,082042,Palermo,2020-12-21,2021-06-29,30-39,131,79
Isnello,082042,Palermo,2020-12-21,2021-06-29,40-49,158,111
Isnello,082042,Palermo,2020-12-21,2021-06-29,50-59,247,217
Isnello,082042,Palermo,2020-12-21,2021-06-29,60-69,198,198
Isnello,082042,Palermo,2020-12-21,2021-06-29,70-79,157,144
Isnello,082042,Palermo,2020-12-21,2021-06-29,>80,184,174
Sclafani Bagni,082069,Palermo,2020-12-21,2021-06-29,12-19,22,7
Sclafani Bagni,082069,Palermo,2020-12-21,2021-06-29,20-29,38,27
Sclafani Bagni,082069,Palermo,2020-12-21,2021-06-29,30-39,40,26
Sclafani Bagni,082069,Palermo,2020-12-21,2021-06-29,40-49,57,43
Sclafani Bagni,082069,Palermo,2020-12-21,2021-06-29,50-59,56,41
Sclafani Bagni,082069,Palermo,2020-12-21,2021-06-29,60-69,56,53
Sclafani Bagni,082069,Palermo,2020-12-21,2021-06-29,70-79,43,44
Sclafani Bagni,082069,Palermo,2020-12-21,2021-06-29,>80,54,48
Scillato,082081,Palermo,2020-12-21,2021-06-29,12-19,31,7
Scillato,082081,Palermo,2020-12-21,2021-06-29,20-29,51,45
Scillato,082081,Palermo,2020-12-21,2021-06-29,30-39,84,45
Scillato,082081,Palermo,2020-12-21,2021-06-29,40-49,79,66
Scillato,082081,Palermo,2020-12-21,2021-06-29,50-59,90,81
Scillato,082081,Palermo,2020-12-21,2021-06-29,60-69,84,62
Scillato,082081,Palermo,2020-12-21,2021-06-29,70-79,87,78
Scillato,082081,Palermo,2020-12-21,2021-06-29,>80,65,61
Cefalà Diana,082026,Palermo,2020-12-21,2021-06-29,12-19,77,20
Cefalà Diana,082026,Palermo,2020-12-21,2021-06-29,20-29,96,72
Cefalà Diana,082026,Palermo,2020-12-21,2021-06-29,30-39,132,78
Cefalà Diana,082026,Palermo,2020-12-21,2021-06-29,40-49,133,113
Cefalà Diana,082026,Palermo,2020-12-21,2021-06-29,50-59,147,120
Cefalà Diana,082026,Palermo,2020-12-21,2021-06-29,60-69,122,102
Cefalà Diana,082026,Palermo,2020-12-21,2021-06-29,70-79,88,77
Cefalà Diana,082026,Palermo,2020-12-21,2021-06-29,>80,77,73
Gratteri,082041,Palermo,2020-12-21,2021-06-29,12-19,54,17
Gratteri,082041,Palermo,2020-12-21,2021-06-29,20-29,58,46
Gratteri,082041,Palermo,2020-12-21,2021-06-29,30-39,104,66
Gratteri,082041,Palermo,2020-12-21,2021-06-29,40-49,117,86
Gratteri,082041,Palermo,2020-12-21,2021-06-29,50-59,121,87
Gratteri,082041,Palermo,2020-12-21,2021-06-29,60-69,144,121
Gratteri,082041,Palermo,2020-12-21,2021-06-29,70-79,117,101
Gratteri,082041,Palermo,2020-12-21,2021-06-29,>80,99,85
Cefalù,082027,Palermo,2020-12-21,2021-06-29,12-19,913,312
Cefalù,082027,Palermo,2020-12-21,2021-06-29,20-29,1313,819
Cefalù,082027,Palermo,2020-12-21,2021-06-29,30-39,1681,1066
Cefalù,082027,Palermo,2020-12-21,2021-06-29,40-49,1950,1432
Cefalù,082027,Palermo,2020-12-21,2021-06-29,50-59,2157,1675
Cefalù,082027,Palermo,2020-12-21,2021-06-29,60-69,1976,1663
Cefalù,082027,Palermo,2020-12-21,2021-06-29,70-79,1657,1504
Cefalù,082027,Palermo,2020-12-21,2021-06-29,>80,1145,1029
Geraci Siculo,082037,Palermo,2020-12-21,2021-06-29,12-19,129,75
Geraci Siculo,082037,Palermo,2020-12-21,2021-06-29,20-29,232,163
Geraci Siculo,082037,Palermo,2020-12-21,2021-06-29,30-39,177,95
Geraci Siculo,082037,Palermo,2020-12-21,2021-06-29,40-49,207,148
Geraci Siculo,082037,Palermo,2020-12-21,2021-06-29,50-59,287,207
Geraci Siculo,082037,Palermo,2020-12-21,2021-06-29,60-69,193,165
Geraci Siculo,082037,Palermo,2020-12-21,2021-06-29,70-79,195,165
Geraci Siculo,082037,Palermo,2020-12-21,2021-06-29,>80,241,211
Campofelice di Fitalia,082016,Palermo,2020-12-21,2021-06-29,12-19,35,18
Campofelice di Fitalia,082016,Palermo,2020-12-21,2021-06-29,20-29,69,53
Campofelice di Fitalia,082016,Palermo,2020-12-21,2021-06-29,30-39,47,32
Campofelice di Fitalia,082016,Palermo,2020-12-21,2021-06-29,40-49,55,38
Campofelice di Fitalia,082016,Palermo,2020-12-21,2021-06-29,50-59,74,54
Campofelice di Fitalia,082016,Palermo,2020-12-21,2021-06-29,60-69,44,35
Campofelice di Fitalia,082016,Palermo,2020-12-21,2021-06-29,70-79,36,37
Campofelice di Fitalia,082016,Palermo,2020-12-21,2021-06-29,>80,61,44
Roccamena,082061,Palermo,2020-12-21,2021-06-29,12-19,90,38
Roccamena,082061,Palermo,2020-12-21,2021-06-29,20-29,175,108
Roccamena,082061,Palermo,2020-12-21,2021-06-29,30-39,164,90
Roccamena,082061,Palermo,2020-12-21,2021-06-29,40-49,188,122
Roccamena,082061,Palermo,2020-12-21,2021-06-29,50-59,176,150
Roccamena,082061,Palermo,2020-12-21,2021-06-29,60-69,163,133
Roccamena,082061,Palermo,2020-12-21,2021-06-29,70-79,169,150
Roccamena,082061,Palermo,2020-12-21,2021-06-29,>80,134,125
Prizzi,082060,Palermo,2020-12-21,2021-06-29,12-19,317,126
Prizzi,082060,Palermo,2020-12-21,2021-06-29,20-29,494,314
Prizzi,082060,Palermo,2020-12-21,2021-06-29,30-39,483,303
Prizzi,082060,Palermo,2020-12-21,2021-06-29,40-49,554,383
Prizzi,082060,Palermo,2020-12-21,2021-06-29,50-59,728,558
Prizzi,082060,Palermo,2020-12-21,2021-06-29,60-69,546,456
Prizzi,082060,Palermo,2020-12-21,2021-06-29,70-79,498,405
Prizzi,082060,Palermo,2020-12-21,2021-06-29,>80,447,407
Villafrati,082080,Palermo,2020-12-21,2021-06-29,12-19,247,76
Villafrati,082080,Palermo,2020-12-21,2021-06-29,20-29,330,188
Villafrati,082080,Palermo,2020-12-21,2021-06-29,30-39,373,251
Villafrati,082080,Palermo,2020-12-21,2021-06-29,40-49,438,296
Villafrati,082080,Palermo,2020-12-21,2021-06-29,50-59,432,345
Villafrati,082080,Palermo,2020-12-21,2021-06-29,60-69,404,338
Villafrati,082080,Palermo,2020-12-21,2021-06-29,70-79,344,285
Villafrati,082080,Palermo,2020-12-21,2021-06-29,>80,258,268
Gangi,082036,Palermo,2020-12-21,2021-06-29,12-19,434,182
Gangi,082036,Palermo,2020-12-21,2021-06-29,20-29,639,399
Gangi,082036,Palermo,2020-12-21,2021-06-29,30-39,655,408
Gangi,082036,Palermo,2020-12-21,2021-06-29,40-49,807,514
Gangi,082036,Palermo,2020-12-21,2021-06-29,50-59,963,717
Gangi,082036,Palermo,2020-12-21,2021-06-29,60-69,859,716
Gangi,082036,Palermo,2020-12-21,2021-06-29,70-79,726,606
Gangi,082036,Palermo,2020-12-21,2021-06-29,>80,765,676
Ventimiglia di Sicilia,082077,Palermo,2020-12-21,2021-06-29,12-19,135,54
Ventimiglia di Sicilia,082077,Palermo,2020-12-21,2021-06-29,20-29,220,130
Ventimiglia di Sicilia,082077,Palermo,2020-12-21,2021-06-29,30-39,216,114
Ventimiglia di Sicilia,082077,Palermo,2020-12-21,2021-06-29,40-49,239,159
Ventimiglia di Sicilia,082077,Palermo,2020-12-21,2021-06-29,50-59,289,234
Ventimiglia di Sicilia,082077,Palermo,2020-12-21,2021-06-29,60-69,209,174
Ventimiglia di Sicilia,082077,Palermo,2020-12-21,2021-06-29,70-79,186,163
Ventimiglia di Sicilia,082077,Palermo,2020-12-21,2021-06-29,>80,197,176
Castelbuono,082022,Palermo,2020-12-21,2021-06-29,12-19,600,209
Castelbuono,082022,Palermo,2020-12-21,2021-06-29,20-29,937,499
Castelbuono,082022,Palermo,2020-12-21,2021-06-29,30-39,947,552
Castelbuono,082022,Palermo,2020-12-21,2021-06-29,40-49,1071,711
Castelbuono,082022,Palermo,2020-12-21,2021-06-29,50-59,1281,955
Castelbuono,082022,Palermo,2020-12-21,2021-06-29,60-69,1179,951
Castelbuono,082022,Palermo,2020-12-21,2021-06-29,70-79,893,833
Castelbuono,082022,Palermo,2020-12-21,2021-06-29,>80,775,717
Godrano,082040,Palermo,2020-12-21,2021-06-29,12-19,88,22
Godrano,082040,Palermo,2020-12-21,2021-06-29,20-29,128,79
Godrano,082040,Palermo,2020-12-21,2021-06-29,30-39,146,82
Godrano,082040,Palermo,2020-12-21,2021-06-29,40-49,147,111
Godrano,082040,Palermo,2020-12-21,2021-06-29,50-59,165,122
Godrano,082040,Palermo,2020-12-21,2021-06-29,60-69,124,111
Godrano,082040,Palermo,2020-12-21,2021-06-29,70-79,94,81
Godrano,082040,Palermo,2020-12-21,2021-06-29,>80,102,91
Caltavuturo,082015,Palermo,2020-12-21,2021-06-29,12-19,262,93
Caltavuturo,082015,Palermo,2020-12-21,2021-06-29,20-29,368,223
Caltavuturo,082015,Palermo,2020-12-21,2021-06-29,30-39,392,228
Caltavuturo,082015,Palermo,2020-12-21,2021-06-29,40-49,440,243
Caltavuturo,082015,Palermo,2020-12-21,2021-06-29,50-59,624,492
Caltavuturo,082015,Palermo,2020-12-21,2021-06-29,60-69,513,416
Caltavuturo,082015,Palermo,2020-12-21,2021-06-29,70-79,400,327
Caltavuturo,082015,Palermo,2020-12-21,2021-06-29,>80,415,363
Santa Cristina Gela,082066,Palermo,2020-12-21,2021-06-29,12-19,85,36
Santa Cristina Gela,082066,Palermo,2020-12-21,2021-06-29,20-29,108,90
Santa Cristina Gela,082066,Palermo,2020-12-21,2021-06-29,30-39,119,66
Santa Cristina Gela,082066,Palermo,2020-12-21,2021-06-29,40-49,146,97
Santa Cristina Gela,082066,Palermo,2020-12-21,2021-06-29,50-59,177,137
Santa Cristina Gela,082066,Palermo,2020-12-21,2021-06-29,60-69,106,79
Santa Cristina Gela,082066,Palermo,2020-12-21,2021-06-29,70-79,84,63
Santa Cristina Gela,082066,Palermo,2020-12-21,2021-06-29,>80,54,41
Montemaggiore Belsito,082051,Palermo,2020-12-21,2021-06-29,12-19,218,71
Montemaggiore Belsito,082051,Palermo,2020-12-21,2021-06-29,20-29,293,199
Montemaggiore Belsito,082051,Palermo,2020-12-21,2021-06-29,30-39,305,176
Montemaggiore Belsito,082051,Palermo,2020-12-21,2021-06-29,40-49,368,223
Montemaggiore Belsito,082051,Palermo,2020-12-21,2021-06-29,50-59,445,301
Montemaggiore Belsito,082051,Palermo,2020-12-21,2021-06-29,60-69,411,329
Montemaggiore Belsito,082051,Palermo,2020-12-21,2021-06-29,70-79,398,322
Montemaggiore Belsito,082051,Palermo,2020-12-21,2021-06-29,>80,384,305
Lascari,082044,Palermo,2020-12-21,2021-06-29,12-19,271,83
Lascari,082044,Palermo,2020-12-21,2021-06-29,20-29,407,224
Lascari,082044,Palermo,2020-12-21,2021-06-29,30-39,462,233
Lascari,082044,Palermo,2020-12-21,2021-06-29,40-49,543,372
Lascari,082044,Palermo,2020-12-21,2021-06-29,50-59,558,393
Lascari,082044,Palermo,2020-12-21,2021-06-29,60-69,465,369
Lascari,082044,Palermo,2020-12-21,2021-06-29,70-79,345,327
Lascari,082044,Palermo,2020-12-21,2021-06-29,>80,246,238
Lercara Friddi,082045,Palermo,2020-12-21,2021-06-29,12-19,571,191
Lercara Friddi,082045,Palermo,2020-12-21,2021-06-29,20-29,739,431
Lercara Friddi,082045,Palermo,2020-12-21,2021-06-29,30-39,676,399
Lercara Friddi,082045,Palermo,2020-12-21,2021-06-29,40-49,882,527
Lercara Friddi,082045,Palermo,2020-12-21,2021-06-29,50-59,984,688
Lercara Friddi,082045,Palermo,2020-12-21,2021-06-29,60-69,772,631
Lercara Friddi,082045,Palermo,2020-12-21,2021-06-29,70-79,648,543
Lercara Friddi,082045,Palermo,2020-12-21,2021-06-29,>80,522,514
Vicari,082078,Palermo,2020-12-21,2021-06-29,12-19,216,73
Vicari,082078,Palermo,2020-12-21,2021-06-29,20-29,232,155
Vicari,082078,Palermo,2020-12-21,2021-06-29,30-39,245,138
Vicari,082078,Palermo,2020-12-21,2021-06-29,40-49,371,229
Vicari,082078,Palermo,2020-12-21,2021-06-29,50-59,363,256
Vicari,082078,Palermo,2020-12-21,2021-06-29,60-69,312,257
Vicari,082078,Palermo,2020-12-21,2021-06-29,70-79,309,250
Vicari,082078,Palermo,2020-12-21,2021-06-29,>80,255,195
Aliminusa,082003,Palermo,2020-12-21,2021-06-29,12-19,86,28
Aliminusa,082003,Palermo,2020-12-21,2021-06-29,20-29,128,81
Aliminusa,082003,Palermo,2020-12-21,2021-06-29,30-39,101,51
Aliminusa,082003,Palermo,2020-12-21,2021-06-29,40-49,139,83
Aliminusa,082003,Palermo,2020-12-21,2021-06-29,50-59,181,124
Aliminusa,082003,Palermo,2020-12-21,2021-06-29,60-69,138,111
Aliminusa,082003,Palermo,2020-12-21,2021-06-29,70-79,123,98
Aliminusa,082003,Palermo,2020-12-21,2021-06-29,>80,128,105
Palermo,082053,Palermo,2020-12-21,2021-06-29,12-19,53460,16396
Palermo,082053,Palermo,2020-12-21,2021-06-29,20-29,71940,39453
Palermo,082053,Palermo,2020-12-21,2021-06-29,30-39,75227,40813
Palermo,082053,Palermo,2020-12-21,2021-06-29,40-49,90823,58328
Palermo,082053,Palermo,2020-12-21,2021-06-29,50-59,97396,70549
Palermo,082053,Palermo,2020-12-21,2021-06-29,60-69,82110,64621
Palermo,082053,Palermo,2020-12-21,2021-06-29,70-79,61606,52158
Palermo,082053,Palermo,2020-12-21,2021-06-29,>80,38505,34174
Collesano,082032,Palermo,2020-12-21,2021-06-29,12-19,300,64
Collesano,082032,Palermo,2020-12-21,2021-06-29,20-29,345,189
Collesano,082032,Palermo,2020-12-21,2021-06-29,30-39,413,229
Collesano,082032,Palermo,2020-12-21,2021-06-29,40-49,522,331
Collesano,082032,Palermo,2020-12-21,2021-06-29,50-59,533,355
Collesano,082032,Palermo,2020-12-21,2021-06-29,60-69,582,453
Collesano,082032,Palermo,2020-12-21,2021-06-29,70-79,438,374
Collesano,082032,Palermo,2020-12-21,2021-06-29,>80,361,306
Petralia Sottana,082056,Palermo,2020-12-21,2021-06-29,12-19,145,67
Petralia Sottana,082056,Palermo,2020-12-21,2021-06-29,20-29,275,165
Petralia Sottana,082056,Palermo,2020-12-21,2021-06-29,30-39,256,146
Petralia Sottana,082056,Palermo,2020-12-21,2021-06-29,40-49,291,179
Petralia Sottana,082056,Palermo,2020-12-21,2021-06-29,50-59,421,295
Petralia Sottana,082056,Palermo,2020-12-21,2021-06-29,60-69,384,286
Petralia Sottana,082056,Palermo,2020-12-21,2021-06-29,70-79,277,206
Petralia Sottana,082056,Palermo,2020-12-21,2021-06-29,>80,306,206
