dt,winning_bid_max,winning_bid_min,winning_bid_mean,auction_trading_volume,auction_lots_count,all_auctions_lots_count,auction_name,auction_slug
2021-05-01,7300.0,2.5,100.79,61080.0,606,42523,WVA Whisky Auctions,wva-whisky-auctions
2021-04-01,8094.0,5.0,162.83,766287.0,4706,43356,Catawiki Whisky Auction,catawiki
2021-04-01,1873.0,15.0,208.45,18552.0,89,43356,European Whisky Auctions,european-whisky-auctions
2021-04-01,1775.0,65.0,349.17,4190.0,12,43356,Global Whisky Auctions,global-whisky-auctions
2021-04-01,15889.0,17.0,275.68,239294.0,868,43356,Irish Whiskey Auctions,irish-whiskey-auctions
2021-04-01,7620.0,2.5,274.98,328877.54,1196,43356,Just Whisky Auctions,just-whisky
2021-04-01,3600.0,15.0,237.47,283299.0,1193,43356,Rum Auctioneer,rumauctioneer
2021-04-01,56000.0,20.0,272.45,1768230.0,6490,43356,Scotch Whisky Auctions,scotchwhiskyauctions
2021-04-01,325279.5,72.3,4663.91,1506442.9,323,43356,Sotheby's Whisky Auction,sothebys-whisky-auction
2021-04-01,21100.0,10.0,316.71,196043.0,619,43356,Speyside Whisky Auctions,speyside-whisky-auctions
2021-04-01,20750.0,2.0,291.3,619601.81,2127,43356,The Grand Whisky Auction,thegrandwhiskyauction
2021-04-01,21000.0,15.0,230.07,231915.0,1008,43356,The Whisky Shop Auctions,the-whisky-shop-auctions
2021-04-01,9200.0,2.0,125.18,550520.0,4398,43356,Whisky.Auction,whiskyauction
2021-04-01,8939.4,0.9,166.71,977949.8,5866,43356,WhiskyAuction.com,whiskyauctioncom
2021-04-01,54500.0,15.0,428.57,4164459.0,9717,43356,Whisky Auctioneer,whiskyauctioneer
2021-04-01,2500.0,5.0,202.1,27283.5,135,43356,Whisky Bull Auctions,whisky-bull-auctions
2021-04-01,39000.0,20.0,362.08,1095295.0,3025,43356,Whisky Hammer,whisky-hammer
2021-04-01,3700.0,2.0,211.12,140185.0,664,43356,Whisky-Online Auctions,whisky-online-auctions
2021-04-01,4050.0,2.5,64.88,59690.0,920,43356,WVA Whisky Auctions,wva-whisky-auctions
2021-03-01,8656.0,14.0,187.35,928329.0,4955,39818,Catawiki Whisky Auction,catawiki
2021-03-01,4371.0,4.0,248.17,77925.0,314,39818,Celtic Whiskey Auction,celtic-whiskey-auction
2021-03-01,26314.0,0.0,265.03,367866.0,1388,39818,Irish Whiskey Auctions,irish-whiskey-auctions
2021-03-01,28000.0,4.0,373.0,362930.91,973,39818,Just Whisky Auctions,just-whisky
2021-03-01,3000.0,20.0,480.94,50980.0,106,39818,McTear's Whisky Auction,mctears
2021-03-01,4500.0,15.0,231.32,146660.0,634,39818,Rum Auctioneer,rumauctioneer
2021-03-01,58000.0,0.0,250.1,1612635.0,6448,39818,Scotch Whisky Auctions,scotchwhiskyauctions
2021-03-01,251298.6,35.9,1962.29,1006654.1,513,39818,Sotheby's Whisky Auction,sothebys-whisky-auction
2021-03-01,8500.0,10.0,307.98,120727.0,392,39818,Speyside Whisky Auctions,speyside-whisky-auctions
2021-03-01,9000.0,7.0,219.94,535762.26,2436,39818,The Grand Whisky Auction,thegrandwhiskyauction
2021-03-01,10000.0,15.0,206.54,184442.0,893,39818,The Whisky Shop Auctions,the-whisky-shop-auctions
2021-03-01,5744.0,3.6,213.54,414258.4,1940,39818,Unicorn Auctions,unicorn-auctions
2021-03-01,11527.5,56.8,739.96,125793.7,170,39818,Waddington's Whisky Auction,waddingtons-whisky-auction
2021-03-01,52000.0,5.0,316.71,376889.0,1190,39818,Whisky.Auction,whiskyauction
2021-03-01,18264.8,0.9,181.59,1055745.4,5814,39818,WhiskyAuction.com,whiskyauctioncom
2021-03-01,60000.0,15.0,494.56,3554908.0,7188,39818,Whisky Auctioneer,whiskyauctioneer
2021-03-01,1350.0,5.0,146.57,16122.5,110,39818,Whisky Bull Auctions,whisky-bull-auctions
2021-03-01,125500.0,20.0,403.38,1298077.5,3218,39818,Whisky Hammer,whisky-hammer
2021-03-01,4100.0,1.0,281.21,136106.5,484,39818,Whisky-Online Auctions,whisky-online-auctions
2021-03-01,2050.0,2.5,62.99,41070.0,652,39818,WVA Whisky Auctions,wva-whisky-auctions
2021-02-01,88347.0,297.0,4906.46,402330.0,82,34010,Bonhams Whisky Auction,bonhams
2021-02-01,5292.0,9.0,187.78,904720.0,4818,34010,Catawiki Whisky Auction,catawiki
2021-02-01,500.0,25.0,107.06,1927.0,18,34010,Global Whisky Auctions,global-whisky-auctions
2021-02-01,5292.0,0.0,232.03,253841.0,1094,34010,Irish Whiskey Auctions,irish-whiskey-auctions
2021-02-01,63250.0,4.0,398.38,539810.11,1355,34010,Just Whisky Auctions,just-whisky
2021-02-01,3200.0,25.0,317.9,92510.0,291,34010,McTear's Whisky Auction,mctears
2021-02-01,5400.0,15.0,242.13,219372.0,906,34010,Rum Auctioneer,rumauctioneer
2021-02-01,42000.0,0.0,255.16,1658310.0,6499,34010,Scotch Whisky Auctions,scotchwhiskyauctions
2021-02-01,69514.2,100.0,8762.22,411824.2,47,34010,Sotheby's Whisky Auction,sothebys-whisky-auction
2021-02-01,12500.0,7.0,293.89,130486.76,444,34010,Speyside Whisky Auctions,speyside-whisky-auctions
2021-02-01,5000.0,7.0,218.03,352557.85,1617,34010,The Grand Whisky Auction,thegrandwhiskyauction
2021-02-01,3300.0,16.0,199.71,113832.0,570,34010,The Whisky Shop Auctions,the-whisky-shop-auctions
2021-02-01,5474.0,4.0,226.21,238655.0,1055,35065,Unicorn Auctions,unicorn-auctions
2021-02-01,58000.0,5.0,444.51,502736.0,1131,34010,Whisky.Auction,whiskyauction
2021-02-01,8830.6,0.9,146.79,523147.5,3564,34010,WhiskyAuction.com,whiskyauctioncom
2021-02-01,1000000.0,15.0,815.42,6234738.0,7646,34010,Whisky Auctioneer,whiskyauctioneer
2021-02-01,2300.0,5.0,125.24,23669.5,189,34010,Whisky Bull Auctions,whisky-bull-auctions
2021-02-01,41750.0,20.0,406.58,964810.0,2373,34010,Whisky Hammer,whisky-hammer
2021-02-01,54800.0,2.0,593.0,372407.0,628,34010,Whisky-Online Auctions,whisky-online-auctions
2021-02-01,3100.0,2.5,69.78,51497.5,738,34010,WVA Whisky Auctions,wva-whisky-auctions
2021-01-01,79841.0,187.0,3423.47,845597.0,247,32875,Bonhams Whisky Auction,bonhams
2021-01-01,6293.0,7.0,194.09,905052.0,4663,32875,Catawiki Whisky Auction,catawiki
2021-01-01,9530.0,15.0,390.87,64494.0,165,32875,Celtic Whiskey Auction,celtic-whiskey-auction
2021-01-01,60000.0,3.23,308.83,501225.45,1623,32875,Just Whisky Auctions,just-whisky
2021-01-01,8000.0,15.0,227.73,241848.0,1062,32875,Rum Auctioneer,rumauctioneer
2021-01-01,25000.0,0.0,299.44,1620575.0,5412,32875,Scotch Whisky Auctions,scotchwhiskyauctions
2021-01-01,24526.1,235.8,3477.1,212102.8,61,32875,Sotheby's Whisky Auction,sothebys-whisky-auction
2021-01-01,17000.0,5.0,262.15,120325.81,459,32875,Speyside Whisky Auctions,speyside-whisky-auctions
2021-01-01,57500.0,5.0,227.76,395612.49,1737,32875,The Grand Whisky Auction,thegrandwhiskyauction
2021-01-01,2700.0,15.0,205.61,108359.0,527,32875,The Whisky Shop Auctions,the-whisky-shop-auctions
2021-01-01,2194.1,14.6,184.7,162537.2,880,32875,Unicorn Auctions,unicorn-auctions
2021-01-01,44500.0,2.0,206.08,494186.0,2398,32875,Whisky.Auction,whiskyauction
2021-01-01,14955.1,0.9,179.91,1070267.5,5949,32875,WhiskyAuction.com,whiskyauctioncom
2021-01-01,56500.0,15.0,447.25,2551999.0,5706,32875,Whisky Auctioneer,whiskyauctioneer
2021-01-01,3300.0,5.0,258.15,31752.38,123,32875,Whisky Bull Auctions,whisky-bull-auctions
2021-01-01,31250.0,20.0,431.6,646532.5,1498,32875,Whisky Hammer,whisky-hammer
2021-01-01,980.0,2.5,79.45,28997.5,365,32875,WVA Whisky Auctions,wva-whisky-auctions
2020-12-01,8500.0,160.0,1347.5,107800.0,80,39811,Bonhams Whisky Auction,bonhams
2020-12-01,8984.0,7.0,189.25,960643.0,5076,39811,Catawiki Whisky Auction,catawiki
2020-12-01,3333.0,29.0,335.25,5364.0,16,39811,Global Whisky Auctions,global-whisky-auctions
2020-12-01,6331.0,0.0,186.53,179812.0,964,39811,Irish Whiskey Auctions,irish-whiskey-auctions
2020-12-01,70000.0,2.5,411.58,507889.1,1234,39811,Just Whisky Auctions,just-whisky
2020-12-01,1600.0,20.0,140.5,39340.0,280,39811,McTear's Whisky Auction,mctears
2020-12-01,27500.0,15.0,267.56,228762.0,855,39811,Rum Auctioneer,rumauctioneer
2020-12-01,12500.0,0.0,251.91,1571185.0,6237,39811,Scotch Whisky Auctions,scotchwhiskyauctions
2020-12-01,15373.1,192.2,1862.62,195575.3,105,39811,Sotheby's Whisky Auction,sothebys-whisky-auction
2020-12-01,5025.0,5.0,208.52,151591.08,727,39811,Speyside Whisky Auctions,speyside-whisky-auctions
2020-12-01,13000.0,5.0,231.8,635124.6,2740,39811,The Grand Whisky Auction,thegrandwhiskyauction
2020-12-01,9500.0,15.0,180.88,136022.0,752,39811,The Whisky Shop Auctions,the-whisky-shop-auctions
2020-12-01,2251.0,15.0,189.55,166805.0,880,40691,Unicorn Auctions,unicorn-auctions
2020-12-01,5353.9,74.8,565.24,74612.1,132,39811,Waddington's Whisky Auction,waddingtons-whisky-auction
2020-12-01,11000.0,9.0,344.74,385071.0,1117,39811,Whisky.Auction,whiskyauction
2020-12-01,11693.5,0.9,198.85,1315962.6,6618,39811,WhiskyAuction.com,whiskyauctioncom
2020-12-01,72000.0,0.0,488.07,3885024.0,7960,39811,Whisky Auctioneer,whiskyauctioneer
2020-12-01,14150.0,5.0,295.19,47230.5,160,39811,Whisky Bull Auctions,whisky-bull-auctions
2020-12-01,88000.0,20.0,339.08,1189147.5,3507,39811,Whisky Hammer,whisky-hammer
2020-12-01,64000.0,5.0,720.96,506838.0,703,39811,Whisky-Online Auctions,whisky-online-auctions
2020-12-01,3400.0,2.5,85.73,46977.5,548,39811,WVA Whisky Auctions,wva-whisky-auctions
2020-11-01,68037.0,340.0,6070.03,2306610.0,380,45162,Bonhams Whisky Auction,bonhams
2020-11-01,27062.0,2.0,202.97,1041663.0,5132,45162,Catawiki Whisky Auction,catawiki
2020-11-01,3076.0,5.0,170.69,44209.0,259,45162,Celtic Whiskey Auction,celtic-whiskey-auction
2020-11-01,2025.0,16.0,285.61,10282.0,36,45162,Global Whisky Auctions,global-whisky-auctions
2020-11-01,3879.0,0.0,158.66,161356.0,1017,45162,Irish Whiskey Auctions,irish-whiskey-auctions
2020-11-01,25751.0,6.0,276.12,319471.14,1157,45162,Just Whisky Auctions,just-whisky
2020-11-01,2800.0,15.0,159.82,49705.0,311,45162,McTear's Whisky Auction,mctears
2020-11-01,6200.0,15.0,253.35,229791.0,907,45162,Rum Auctioneer,rumauctioneer
2020-11-01,20000.0,0.0,213.37,2218575.0,10398,45162,Scotch Whisky Auctions,scotchwhiskyauctions
2020-11-01,74802.8,193.3,5160.88,939280.9,182,45162,Sotheby's Whisky Auction,sothebys-whisky-auction
2020-11-01,4650.0,5.0,182.3,100262.59,550,45162,Speyside Whisky Auctions,speyside-whisky-auctions
2020-11-01,19000.0,7.0,226.18,608651.35,2691,45162,The Grand Whisky Auction,thegrandwhiskyauction
2020-11-01,8900.0,16.0,278.05,197417.0,710,45162,The Whisky Shop Auctions,the-whisky-shop-auctions
2020-11-01,4330.0,7.7,193.43,154744.5,800,45162,Unicorn Auctions,unicorn-auctions
2020-11-01,9400.0,5.0,241.72,280150.0,1159,45162,Whisky.Auction,whiskyauction
2020-11-01,13960.0,0.9,199.7,1121895.9,5618,45162,WhiskyAuction.com,whiskyauctioncom
2020-11-01,68000.0,15.0,377.55,3253748.0,8618,45162,Whisky Auctioneer,whiskyauctioneer
2020-11-01,20000.0,5.0,315.62,48921.0,155,45162,Whisky Bull Auctions,whisky-bull-auctions
2020-11-01,43250.0,20.0,320.29,1238882.5,3868,45162,Whisky Hammer,whisky-hammer
2020-11-01,17000.0,2.0,546.23,402569.5,737,45162,Whisky-Online Auctions,whisky-online-auctions
2020-11-01,3350.0,2.5,69.57,33185.0,477,45162,WVA Whisky Auctions,wva-whisky-auctions
2020-10-01,65000.0,280.0,2705.05,284030.0,105,43035,Bonhams Whisky Auction,bonhams
2020-10-01,7258.0,5.0,174.37,739485.0,4241,43035,Catawiki Whisky Auction,catawiki
2020-10-01,10524.0,0.0,157.01,152139.0,969,43035,Irish Whiskey Auctions,irish-whiskey-auctions
2020-10-01,13500.0,5.0,226.53,279086.84,1232,43035,Just Whisky Auctions,just-whisky
2020-10-01,21500.0,15.0,264.02,193527.0,733,43035,Rum Auctioneer,rumauctioneer
2020-10-01,14000.0,0.0,219.49,1785300.0,8134,43035,Scotch Whisky Auctions,scotchwhiskyauctions
2020-10-01,620000.0,120.0,5690.66,1889300.0,332,43035,Sotheby's Whisky Auction,sothebys-whisky-auction
2020-10-01,11500.0,3.0,204.49,132302.58,647,43035,Speyside Whisky Auctions,speyside-whisky-auctions
2020-10-01,16500.0,5.0,249.26,596729.91,2394,43035,The Grand Whisky Auction,thegrandwhiskyauction
2020-10-01,2800.0,16.0,224.44,107282.0,478,43035,The Whisky Shop Auctions,the-whisky-shop-auctions
2020-10-01,2405.4,3.9,157.77,68313.8,433,43035,Unicorn Auctions,unicorn-auctions
2020-10-01,16200.0,2.0,97.27,320499.0,3295,43035,Whisky.Auction,whiskyauction
2020-10-01,13390.1,0.9,222.11,1220923.8,5497,43035,WhiskyAuction.com,whiskyauctioncom
2020-10-01,122000.0,15.0,380.73,3720867.0,9773,43035,Whisky Auctioneer,whiskyauctioneer
2020-10-01,2100.0,2.5,321.85,26070.0,81,43035,Whisky Bull Auctions,whisky-bull-auctions
2020-10-01,92500.0,20.0,348.01,1022452.5,2938,43035,Whisky Hammer,whisky-hammer
2020-10-01,49100.0,1.0,311.31,384463.5,1235,43035,Whisky-Online Auctions,whisky-online-auctions
2020-10-01,880.0,2.5,40.5,20980.0,518,43035,WVA Whisky Auctions,wva-whisky-auctions
2020-09-01,5552.0,1.0,165.09,474962.0,2877,36286,Catawiki Whisky Auction,catawiki
2020-09-01,2429.0,11.0,188.02,50012.0,266,36286,Celtic Whiskey Auction,celtic-whiskey-auction
2020-09-01,3470.0,0.0,151.33,113498.0,750,36286,Irish Whiskey Auctions,irish-whiskey-auctions
2020-09-01,20905.0,6.0,230.05,224992.6,978,36286,Just Whisky Auctions,just-whisky
2020-09-01,3600.0,5.0,133.94,39780.0,297,36286,McTear's Whisky Auction,mctears
2020-09-01,6400.0,15.0,229.11,169767.0,741,36286,Rum Auctioneer,rumauctioneer
2020-09-01,38000.0,0.0,245.44,1865105.0,7599,36286,Scotch Whisky Auctions,scotchwhiskyauctions
2020-09-01,62622.3,80.0,4005.72,1361946.2,340,36286,Sotheby's Whisky Auction,sothebys-whisky-auction
2020-09-01,11000.0,5.0,216.05,95710.03,443,36286,Speyside Whisky Auctions,speyside-whisky-auctions
2020-09-01,60000.0,5.0,266.29,511806.74,1922,36286,The Grand Whisky Auction,thegrandwhiskyauction
2020-09-01,10000.0,15.0,220.06,76801.0,349,36286,The Whisky Shop Auctions,the-whisky-shop-auctions
2020-09-01,784.0,3.7,111.73,50276.4,450,36286,Unicorn Auctions,unicorn-auctions
2020-09-01,6288.5,68.6,518.0,87541.8,169,36286,Waddington's Whisky Auction,waddingtons-whisky-auction
2020-09-01,14200.0,5.0,237.15,327744.0,1382,36286,Whisky.Auction,whiskyauction
2020-09-01,16383.4,0.9,215.18,1276886.5,5934,36286,WhiskyAuction.com,whiskyauctioncom
2020-09-01,52000.0,15.0,304.67,2423034.0,7953,36286,Whisky Auctioneer,whiskyauctioneer
2020-09-01,65000.0,20.0,365.21,930555.0,2548,36286,Whisky Hammer,whisky-hammer
2020-09-01,40000.0,3.0,315.51,266925.5,846,36286,Whisky-Online Auctions,whisky-online-auctions
2020-09-01,1875.0,2.5,44.03,19460.0,442,36286,WVA Whisky Auctions,wva-whisky-auctions
2020-08-01,18696.0,177.0,2453.99,390184.0,159,34878,Bonhams Whisky Auction,bonhams
2020-08-01,5673.0,1.0,167.51,447424.0,2671,34878,Catawiki Whisky Auction,catawiki
2020-08-01,4000.0,16.0,755.15,19634.0,26,34878,Global Whisky Auctions,global-whisky-auctions
2020-08-01,3692.0,0.0,145.48,128458.0,883,34878,Irish Whiskey Auctions,irish-whiskey-auctions
2020-08-01,5600.0,3.28,224.58,244789.1,1090,34878,Just Whisky Auctions,just-whisky
2020-08-01,3600.0,45.0,234.62,27685.0,118,34878,McTear's Whisky Auction,mctears
2020-08-01,2100.0,15.0,223.73,124396.0,556,34878,Rum Auctioneer,rumauctioneer
2020-08-01,82000.0,0.0,243.9,1773365.0,7271,34878,Scotch Whisky Auctions,scotchwhiskyauctions
2020-08-01,39441.2,98.6,3447.88,317205.0,92,34878,Sotheby's Whisky Auction,sothebys-whisky-auction
2020-08-01,10950.0,5.0,223.21,101339.52,454,34878,Speyside Whisky Auctions,speyside-whisky-auctions
2020-08-01,13250.0,5.0,254.18,409236.05,1610,34878,The Grand Whisky Auction,thegrandwhiskyauction
2020-08-01,4300.0,15.0,166.51,79923.0,480,34878,The Whisky Shop Auctions,the-whisky-shop-auctions
2020-08-01,2445.5,30.6,172.22,49600.2,288,34878,Unicorn Auctions,unicorn-auctions
2020-08-01,9600.0,2.0,96.02,316105.0,3292,34878,Whisky.Auction,whiskyauction
2020-08-01,13506.8,0.9,158.41,813421.4,5135,34878,WhiskyAuction.com,whiskyauctioncom
2020-08-01,50000.0,15.0,346.14,2684005.0,7754,34878,Whisky Auctioneer,whiskyauctioneer
2020-08-01,14100.0,20.0,309.82,601977.5,1943,34878,Whisky Hammer,whisky-hammer
2020-08-01,25000.0,5.0,363.04,294424.0,811,34878,Whisky-Online Auctions,whisky-online-auctions
2020-08-01,820.0,2.5,51.52,12622.5,245,34878,WVA Whisky Auctions,wva-whisky-auctions
2020-07-01,6511.0,14.0,170.8,592837.0,3471,31656,Catawiki Whisky Auction,catawiki
2020-07-01,2759.0,5.0,182.62,84917.0,465,31656,Celtic Whiskey Auction,celtic-whiskey-auction
2020-07-01,11846.0,0.0,175.58,152579.0,869,31656,Irish Whiskey Auctions,irish-whiskey-auctions
2020-07-01,12250.0,2.5,258.21,322244.07,1248,31656,Just Whisky Auctions,just-whisky
2020-07-01,2500.0,15.0,188.16,44595.0,237,31656,McTear's Whisky Auction,mctears
2020-07-01,5400.0,15.0,238.05,158541.0,666,31656,Rum Auctioneer,rumauctioneer
2020-07-01,14000.0,0.0,210.31,1398535.0,6650,31656,Scotch Whisky Auctions,scotchwhiskyauctions
2020-07-01,11400.0,5.0,203.27,83138.67,409,31656,Speyside Whisky Auctions,speyside-whisky-auctions
2020-07-01,10000.0,5.0,243.37,391586.66,1609,31656,The Grand Whisky Auction,thegrandwhiskyauction
2020-07-01,15500.0,15.0,227.58,93990.0,413,31656,The Whisky Shop Auctions,the-whisky-shop-auctions
2020-07-01,31500.0,5.0,226.27,356607.0,1576,31656,Whisky.Auction,whiskyauction
2020-07-01,11727.6,0.9,169.45,896707.5,5292,31656,WhiskyAuction.com,whiskyauctioncom
2020-07-01,60000.0,15.0,378.83,2250253.0,5940,31656,Whisky Auctioneer,whiskyauctioneer
2020-07-01,11500.0,20.0,272.31,410915.0,1509,31656,Whisky Hammer,whisky-hammer
2020-07-01,24000.0,4.0,318.41,289436.0,909,31656,Whisky-Online Auctions,whisky-online-auctions
2020-07-01,3800.0,2.5,73.17,28757.5,393,31656,WVA Whisky Auctions,wva-whisky-auctions
2020-06-01,10000.0,220.0,1320.03,217805.0,165,28829,Bonhams Whisky Auction,bonhams
2020-06-01,6126.0,9.0,171.66,719761.0,4193,28829,Catawiki Whisky Auction,catawiki
2020-06-01,2575.0,15.0,210.76,9695.0,46,28829,Global Whisky Auctions,global-whisky-auctions
2020-06-01,26950.0,4.0,290.06,281358.33,970,28829,Just Whisky Auctions,just-whisky
2020-06-01,5100.0,15.0,228.03,133627.0,586,28829,Rum Auctioneer,rumauctioneer
2020-06-01,60000.0,0.0,235.73,1313730.0,5573,28829,Scotch Whisky Auctions,scotchwhiskyauctions
2020-06-01,206630.0,103.3,4701.28,550049.6,117,28829,Sotheby's Whisky Auction,sothebys-whisky-auction
2020-06-01,21250.0,5.0,192.99,289094.47,1498,28829,The Grand Whisky Auction,thegrandwhiskyauction
2020-06-01,4200.0,16.0,207.17,77689.0,375,28829,The Whisky Shop Auctions,the-whisky-shop-auctions
2020-06-01,1401.4,4.0,201.54,25998.4,129,28829,Unicorn Auctions,unicorn-auctions
2020-06-01,2064.6,76.7,416.02,74468.3,179,28829,Waddington's Whisky Auction,waddingtons-whisky-auction
2020-06-01,21500.0,2.0,153.11,392876.0,2566,28829,Whisky.Auction,whiskyauction
2020-06-01,5947.0,0.9,165.6,656457.3,3964,28829,WhiskyAuction.com,whiskyauctioncom
2020-06-01,35000.0,15.0,380.73,2254293.0,5921,28829,Whisky Auctioneer,whiskyauctioneer
2020-06-01,40000.0,20.0,256.77,583890.0,2274,28829,Whisky Hammer,whisky-hammer
2020-06-01,3450.0,2.5,96.18,26257.5,273,28829,WVA Whisky Auctions,wva-whisky-auctions
2020-05-01,19893.0,179.0,1955.49,293324.0,150,28558,Bonhams Whisky Auction,bonhams
2020-05-01,8690.0,13.0,175.4,765991.0,4367,28558,Catawiki Whisky Auction,catawiki
2020-05-01,2911.0,4.0,256.4,41024.0,160,28558,Celtic Whiskey Auction,celtic-whiskey-auction
2020-05-01,13123.0,4.0,219.49,128401.0,585,28558,Irish Whiskey Auctions,irish-whiskey-auctions
2020-05-01,12250.0,5.0,390.35,285345.13,731,28558,Just Whisky Auctions,just-whisky
2020-05-01,40000.0,0.0,262.1,2197680.0,8385,28558,Scotch Whisky Auctions,scotchwhiskyauctions
2020-05-01,38963.3,205.1,3965.38,491706.8,124,28558,Sotheby's Whisky Auction,sothebys-whisky-auction
2020-05-01,2900.0,5.0,121.16,44103.55,364,28558,Speyside Whisky Auctions,speyside-whisky-auctions
2020-05-01,5800.0,7.0,242.41,194900.93,804,28558,The Grand Whisky Auction,thegrandwhiskyauction
2020-05-01,4000.0,15.0,223.41,68810.0,308,28558,The Whisky Shop Auctions,the-whisky-shop-auctions
2020-05-01,1271.7,6.4,262.02,19913.7,76,28558,Unicorn Auctions,unicorn-auctions
2020-05-01,35000.0,7.0,326.77,272524.0,834,28558,Whisky.Auction,whiskyauction
2020-05-01,17837.3,0.9,173.02,735143.3,4249,28558,WhiskyAuction.com,whiskyauctioncom
2020-05-01,25000.0,15.0,432.22,2214712.0,5124,28558,Whisky Auctioneer,whiskyauctioneer
2020-05-01,11500.0,20.0,243.04,507950.0,2090,28558,Whisky Hammer,whisky-hammer
2020-05-01,2800.0,2.5,92.48,19142.5,207,28558,WVA Whisky Auctions,wva-whisky-auctions
2020-04-01,7431.0,5.0,180.44,638199.0,3537,17023,Catawiki Whisky Auction,catawiki
2020-04-01,970.0,3.0,96.84,3583.0,37,17023,Global Whisky Auctions,global-whisky-auctions
2020-04-01,18134.0,4.0,209.4,69521.0,332,17023,Irish Whiskey Auctions,irish-whiskey-auctions
2020-04-01,4000.0,3.5,269.78,222569.67,825,17023,Just Whisky Auctions,just-whisky
2020-04-01,5800.0,15.0,225.99,106892.0,473,17023,Rum Auctioneer,rumauctioneer
2020-04-01,104759.2,604.4,21107.64,949843.9,45,17023,Sotheby's Whisky Auction,sothebys-whisky-auction
2020-04-01,18050.0,4.0,249.5,77595.88,311,17023,Speyside Whisky Auctions,speyside-whisky-auctions
2020-04-01,2950.0,5.0,188.93,153031.01,810,17023,The Grand Whisky Auction,thegrandwhiskyauction
2020-04-01,3400.0,15.0,229.5,48425.0,211,17023,The Whisky Shop Auctions,the-whisky-shop-auctions
2020-04-01,25000.0,2.0,102.71,385564.0,3754,17023,Whisky.Auction,whiskyauction
2020-04-01,10267.8,0.9,169.01,929234.0,5498,17023,WhiskyAuction.com,whiskyauctioncom
2020-04-01,9200.0,20.0,253.57,267010.0,1053,17023,Whisky Hammer,whisky-hammer
2020-04-01,2755.0,2.5,117.54,16102.5,137,17023,WVA Whisky Auctions,wva-whisky-auctions
2020-03-01,18000.0,100.0,1326.77,217590.0,164,22760,Bonhams Whisky Auction,bonhams
2020-03-01,6696.0,13.0,180.01,696113.0,3867,22760,Catawiki Whisky Auction,catawiki
2020-03-01,3242.0,0.0,146.19,57451.0,393,22760,Celtic Whiskey Auction,celtic-whiskey-auction
2020-03-01,2750.0,3.0,151.16,7709.0,51,22760,Global Whisky Auctions,global-whisky-auctions
2020-03-01,35832.0,0.0,174.78,83371.0,477,22760,Irish Whiskey Auctions,irish-whiskey-auctions
2020-03-01,60000.0,0.5,397.07,435585.51,1097,22760,Just Whisky Auctions,just-whisky
2020-03-01,360.0,10.0,49.85,3340.0,67,22760,McTear's Whisky Auction,mctears
2020-03-01,2750.0,15.0,183.64,139932.5,762,22760,Rum Auctioneer,rumauctioneer
2020-03-01,350000.0,60.0,14649.37,1157300.0,79,22760,Sotheby's Whisky Auction,sothebys-whisky-auction
2020-03-01,15000.0,4.0,168.96,74679.0,442,22760,Speyside Whisky Auctions,speyside-whisky-auctions
2020-03-01,3500.0,15.0,231.02,88941.0,385,22760,The Whisky Shop Auctions,the-whisky-shop-auctions
2020-03-01,1629.3,11.6,333.97,18368.6,55,22760,Unicorn Auctions,unicorn-auctions
2020-03-01,5506.0,58.0,427.73,83406.6,195,22760,Waddington's Whisky Auction,waddingtons-whisky-auction
2020-03-01,46500.0,5.0,234.06,414286.0,1770,22760,Whisky.Auction,whiskyauction
2020-03-01,10844.2,0.9,169.01,743642.9,4400,22760,WhiskyAuction.com,whiskyauctioncom
2020-03-01,62000.0,15.0,424.64,2386067.0,5619,22760,Whisky Auctioneer,whiskyauctioneer
2020-03-01,9100.0,20.0,245.33,364315.0,1485,22760,Whisky Hammer,whisky-hammer
2020-03-01,740.0,1.0,15.3,16146.5,1055,22760,Whisky-Online Auctions,whisky-online-auctions
2020-03-01,3550.0,1.0,83.49,33145.5,397,22760,WVA Whisky Auctions,wva-whisky-auctions
2020-02-01,74600.0,149.0,2857.86,480120.0,168,31326,Bonhams Whisky Auction,bonhams
2020-02-01,5892.0,1.0,149.27,630386.0,4223,31326,Catawiki Whisky Auction,catawiki
2020-02-01,1600.0,3.0,183.48,13761.0,75,31326,Global Whisky Auctions,global-whisky-auctions
2020-02-01,2609.0,4.0,107.27,64683.0,603,31326,Irish Whiskey Auctions,irish-whiskey-auctions
2020-02-01,46250.0,0.0,278.59,305894.09,1098,31326,Just Whisky Auctions,just-whisky
2020-02-01,11000.0,15.0,266.91,54450.0,204,31326,McTear's Whisky Auction,mctears
2020-02-01,9000.0,15.0,236.65,120927.5,511,31326,Rum Auctioneer,rumauctioneer
2020-02-01,62000.0,0.0,246.93,1767545.0,7158,31326,Scotch Whisky Auctions,scotchwhiskyauctions
2020-02-01,8001.0,5.0,351.23,147163.5,419,31326,Speyside Whisky Auctions,speyside-whisky-auctions
2020-02-01,9600.0,5.0,201.76,158785.13,787,31326,The Grand Whisky Auction,thegrandwhiskyauction
2020-02-01,4600.0,15.0,204.54,54407.0,266,31326,The Whisky Shop Auctions,the-whisky-shop-auctions
2020-02-01,9400.0,5.0,203.5,265167.0,1303,31326,Whisky.Auction,whiskyauction
2020-02-01,13908.8,0.8,137.89,589487.8,4275,31326,WhiskyAuction.com,whiskyauctioncom
2020-02-01,825000.0,15.0,709.12,5890632.0,8307,31326,Whisky Auctioneer,whiskyauctioneer
